Date,Open,High,Low,Close,Volume
2015-12-02,6.9761,7.0284,6.9537,7.0284,1819
2015-12-04,6.9537,6.9537,6.9537,6.9537,107
2015-12-07,6.8789,6.8789,6.8416,6.8789,3243
2015-12-08,6.8042,6.8416,6.8042,6.8416,548
2015-12-09,6.8789,6.8789,6.8489,6.8489,214
2015-12-10,6.6097,6.9537,6.6097,6.9537,9455
2015-12-11,6.8789,6.9537,6.7294,6.9537,2417
2015-12-14,6.8042,6.9537,6.7294,6.9537,2808
2015-12-15,6.8042,6.8042,6.7294,6.8042,11723
2015-12-16,6.7294,6.7966,6.7294,6.7966,8029
2015-12-17,6.7294,6.7966,6.7294,6.7294,42242
2015-12-18,6.8042,6.8042,6.7294,6.7294,6600
2015-12-21,6.7294,6.7294,6.5873,6.7294,6928
2015-12-22,6.7294,6.7294,6.7219,6.7294,59285
2015-12-23,6.7294,6.7294,6.5275,6.7294,15908
2015-12-28,6.7294,6.7294,6.6547,6.7219,10052
2015-12-29,6.6547,6.7294,6.6547,6.7294,46
2015-12-30,6.7143,6.7294,6.7143,6.7294,13519
2016-01-04,6.7294,6.7294,6.7219,6.7219,340
2016-01-05,6.7143,6.7143,6.5051,6.5051,512
2016-01-07,6.5425,6.5425,6.3032,6.3032,2520
2016-01-08,6.348,6.7219,6.348,6.5649,1459
2016-01-11,6.2509,6.6845,6.2509,6.4303,3839
2016-01-12,6.4303,6.4303,6.4303,6.4303,3
2016-01-13,6.2808,6.4228,5.9218,6.0414,22732
2016-01-14,5.9817,6.034,5.8545,6.0041,761
2016-01-15,5.8321,6.019,5.4806,6.019,6045
2016-01-18,5.9518,5.9817,5.9518,5.9817,678
2016-01-19,5.9742,5.9742,5.9742,5.9742,14
2016-01-20,5.8995,5.9817,5.7349,5.7349,536
2016-01-21,5.7349,5.9443,5.6078,5.8995,2433
2016-01-22,5.6078,5.6976,5.6078,5.6976,8624
2016-01-25,5.533,5.533,5.533,5.533,1
2016-01-26,5.3836,5.4956,5.2339,5.4956,9766
2016-01-27,5.376,5.9443,5.376,5.9443,160657
2016-01-28,6.1985,6.6547,6.1985,6.6547,13481
2016-01-29,6.5798,6.6547,6.363,6.6172,23130
2016-02-01,6.2808,6.7294,6.2808,6.7294,3374
2016-02-02,6.4527,6.7294,6.2135,6.7294,1412
2016-02-03,6.3181,6.5051,6.3181,6.5051,4064
2016-02-04,6.2135,6.5499,6.2135,6.2434,16
2016-02-05,6.2583,6.2583,6.2059,6.2059,3266
2016-02-08,6.2808,6.3556,5.7649,6.3556,10193
2016-02-09,6.0266,6.3854,6.0266,6.3854,1286
2016-02-10,6.3854,6.3854,6.1312,6.3854,2817
2016-02-11,6.1462,6.5724,6.1462,6.5724,3
2016-02-12,6.4452,6.7294,6.1686,6.7294,379
2016-02-15,6.4677,6.6397,6.3181,6.3556,69254
2016-02-16,6.2434,6.7219,6.2434,6.7219,1506
2016-02-17,6.3556,6.6471,6.3556,6.6397,1849
2016-02-18,6.5798,6.6471,6.3406,6.6172,2690
2016-02-19,6.3106,6.6172,6.3106,6.6172,6703
2016-02-22,6.5201,6.5201,6.5201,6.5201,257
2016-02-23,6.3854,6.6397,6.3854,6.6172,97
2016-02-24,6.348,6.6172,6.348,6.6172,556
2016-02-25,6.6172,6.6172,6.5798,6.5798,3045
2016-02-26,6.348,6.5798,6.348,6.5798,7233
2016-02-29,6.5798,6.5798,6.4378,6.5798,13628
2016-03-01,6.5724,6.5798,6.348,6.5798,13980
2016-03-02,6.5798,6.7294,6.5798,6.7294,13641
2016-03-03,6.4154,6.7219,6.4154,6.6547,71
2016-03-04,6.5798,6.5798,6.5798,6.5798,14
2016-03-07,6.5873,6.5873,6.4751,6.4751,1415
2016-03-09,6.6247,6.6247,6.6247,6.6247,14
2016-03-10,6.6547,6.6547,6.4378,6.6547,147
2016-03-11,6.707,6.707,6.4303,6.6397,11113
2016-03-14,6.6397,6.6845,6.4378,6.5798,14857
2016-03-15,6.4378,6.6097,6.4303,6.4303,9105
2016-03-16,6.4303,6.4303,6.2733,6.3556,9886
2016-03-17,6.2358,6.4975,6.2358,6.4602,16217
2016-03-18,6.4677,6.4677,6.2882,6.2882,22384
2016-03-21,6.5051,6.5051,6.3032,6.4902,15576
2016-03-22,6.5051,6.5349,6.3556,6.3556,16844
2016-03-23,6.3556,6.3556,6.2808,6.3556,18523
2016-03-24,6.3556,6.4452,6.3556,6.4228,15554
2016-03-29,6.4228,6.4228,6.0564,6.3181,30528
2016-03-30,6.3181,6.4228,6.2882,6.4228,15367
2016-03-31,6.4228,6.4228,6.348,6.4228,14514
2016-04-01,6.4154,6.4154,6.363,6.3929,14203
2016-04-04,6.3929,6.4079,6.3556,6.4079,13641
2016-04-05,6.3331,6.3854,6.2434,6.378,3735
2016-04-06,6.3032,6.3032,6.2957,6.3032,282
2016-04-07,6.3854,6.3929,6.3032,6.3032,5416
2016-04-08,6.3854,6.3854,6.378,6.378,72
2016-04-11,6.3556,6.4228,6.3032,6.4228,1503
2016-04-12,6.4228,6.6321,6.4228,6.5948,6060
2016-04-13,6.6172,6.6247,6.5201,6.6247,9544
2016-04-14,6.5798,6.9462,6.5798,6.7443,15731
2016-04-15,6.8789,6.8789,6.7667,6.7742,4409
2016-04-18,6.9312,6.9312,6.9312,6.9312,668
2016-04-19,6.9462,7.021,6.8639,6.9312,17894
2016-04-20,6.9462,7.0733,6.9462,6.9462,9696
2016-04-21,6.9537,7.0584,6.8341,7.0509,4433
2016-04-22,7.0584,7.4771,6.7966,7.4696,26797
2016-04-25,7.4846,7.5219,7.3126,7.5219,20547
2016-04-26,7.5369,7.5369,7.2977,7.5219,19524
2016-04-27,7.5294,8.3297,7.5294,8.1799,26369
2016-04-28,8.1725,8.1799,7.9331,8.1799,13161
2016-04-29,7.9257,8.1799,7.9257,8.165,33218
2016-05-02,8.1351,8.1351,7.9482,8.1351,2964
2016-05-04,8.1126,8.1126,7.8061,7.8808,8276
2016-05-05,7.8884,7.8884,7.7911,7.8509,2683
2016-05-06,7.8509,7.8509,7.7762,7.8136,1399
2016-05-09,7.5594,7.8136,7.4023,7.7089,10556
2016-05-10,7.7014,7.8061,7.6191,7.7612,11536
2016-05-11,7.7612,7.7612,7.5145,7.7163,25039
2016-05-12,7.7089,7.7089,7.4846,7.4846,9227
2016-05-13,7.4846,7.6715,7.4846,7.6266,37728
2016-05-16,7.6266,8.0528,7.5892,7.7313,20323
2016-05-17,7.9331,8.0753,7.7387,7.7387,58542
2016-05-18,7.7387,7.8136,7.7387,7.7762,42440
2016-05-19,7.7762,7.8136,7.6715,7.7762,33235
2016-05-20,7.7762,7.7762,7.6416,7.679,52812
2016-05-23,7.679,7.679,7.6191,7.6266,29952
2016-05-24,7.6341,8.15,7.6266,8.0753,68441
2016-05-25,7.993,8.1725,7.993,8.15,55298
2016-05-27,7.8434,8.15,7.8434,8.1351,2624
2016-05-30,7.9108,8.165,7.9108,8.165,12700
2016-05-31,8.1948,8.1948,7.9108,7.9108,10829
2016-06-01,8.165,8.165,7.9182,7.9182,145
2016-06-02,7.9108,7.9108,7.5968,7.8509,8262
2016-06-03,7.8509,7.9108,7.6491,7.9108,5447
2016-06-06,7.9556,8.0603,7.9182,7.9182,9982
2016-06-07,8.15,8.15,7.9482,8.1351,11992
2016-06-08,8.1799,8.1799,8.1575,8.1575,5500
2016-06-09,8.1425,8.1425,8.1276,8.1276,10721
2016-06-10,8.1276,8.2244,7.993,8.2244,37644
2016-06-13,8.2244,8.2244,8.0005,8.2244,13099
2016-06-14,8.2244,8.2244,8.023,8.2174,5721
2016-06-15,8.2244,8.2624,8.2244,8.2624,6038
2016-06-16,8.2995,8.5914,8.2624,8.524,92096
2016-06-17,8.5689,8.5689,8.3893,8.5533,13136
2016-06-20,8.5464,8.5464,8.4868,8.5163,8732
2016-06-21,8.5163,8.5163,8.5163,8.5163,11769
2016-06-22,8.5093,8.5093,8.3746,8.4489,12555
2016-06-23,8.4489,8.4868,8.3746,8.4791,8144
2016-06-24,8.023,8.4868,7.8808,8.4868,22891
2016-06-27,8.2995,8.4868,8.2321,8.4868,7052
2016-06-28,8.3816,8.4791,8.3746,8.3746,1169
2016-06-29,8.2624,8.726,8.2624,8.5983,134222
2016-06-30,8.7485,9.0474,8.4868,8.7105,49677
2016-07-01,8.7105,8.7105,8.5318,8.5983,15499
2016-07-04,8.5983,8.5983,8.5163,8.524,17806
2016-07-05,8.5758,8.5758,8.5387,8.5611,2564
2016-07-06,8.5758,8.5758,8.524,8.5318,490
2016-07-07,8.5318,8.5758,8.5318,8.5758,2347
2016-07-08,8.5318,8.5983,8.5318,8.5914,8528
2016-07-11,8.5758,8.5758,8.5318,8.5689,6624
2016-07-12,8.5611,8.5758,8.5318,8.5318,3130
2016-07-13,8.5758,8.5836,8.442,8.5836,5569
2016-07-14,8.5836,8.5836,8.5836,8.5836,1803
2016-07-15,8.4489,8.5689,8.4342,8.5611,6460
2016-07-18,8.5611,8.5689,8.4713,8.5689,6299
2016-07-19,8.5611,8.5611,8.5611,8.5611,14
2016-07-20,8.5914,8.6734,8.5914,8.5983,38304
2016-07-21,8.5983,8.7105,8.5983,8.6207,8975
2016-07-22,8.5689,8.9717,8.5611,8.9717,58694
2016-07-25,8.9717,9.2342,8.8081,9.0698,16367
2016-07-26,8.9652,8.9652,8.9652,8.9652,5303
2016-07-27,8.7554,9.0399,8.7554,8.9717,8161
2016-07-28,8.9717,9.2267,8.9717,9.0474,59209
2016-07-29,9.1221,9.2342,9.0847,9.2342,15848
2016-08-01,9.279,9.279,9.1146,9.2491,8260
2016-08-02,9.2267,9.533,9.2267,9.526,4352
2016-08-03,9.57,9.683,9.57,9.675,25999
2016-08-04,9.669,9.669,9.669,9.669,1755
2016-08-05,9.669,9.669,9.638,9.645,67433
2016-08-08,9.669,9.87,9.608,9.832,19197
2016-08-09,9.87,10.042,9.87,9.997,25330
2016-08-10,10.042,10.192,10.034,10.161,11497
2016-08-11,10.169,10.236,9.72,9.863,25445
2016-08-12,9.87,10.169,9.66,9.72,18525
2016-08-16,9.675,9.944,9.675,9.87,2265
2016-08-17,9.832,9.863,9.691,9.832,4313
2016-08-18,9.72,9.863,9.72,9.72,12340
2016-08-19,9.81,9.839,9.3313,9.4808,16915
2016-08-22,9.4518,9.564,9.1221,9.564,12017
2016-08-23,9.4966,9.541,9.421,9.541,648
2016-08-24,9.3014,9.564,9.3014,9.564,8293
2016-08-25,9.564,10.034,9.564,10.034,6759
2016-08-26,10.034,10.154,9.736,10.124,7930
2016-08-29,10.124,10.124,9.697,9.87,10255
2016-08-30,9.87,10.221,9.81,10.206,19586
2016-08-31,10.206,10.206,9.944,10.192,3197
2016-09-01,10.138,10.138,9.57,9.578,11969
2016-09-02,9.758,9.81,9.421,9.57,27010
2016-09-05,9.705,9.705,9.511,9.645,1103
2016-09-06,9.848,9.863,9.57,9.691,6435
2016-09-07,9.608,9.645,9.511,9.57,2534
2016-09-08,9.57,9.57,9.3612,9.555,10475
2016-09-09,9.57,9.803,9.4966,9.803,101596
2016-09-12,9.787,9.787,9.526,9.72,3684
2016-09-13,9.72,9.825,9.697,9.795,5259
2016-09-14,9.72,9.772,9.72,9.772,670
2016-09-15,9.825,9.825,9.645,9.781,10698
2016-09-16,9.772,9.772,9.63,9.72,4475
2016-09-19,9.669,9.825,9.66,9.825,8245
2016-09-20,9.72,9.795,9.697,9.781,1730
2016-09-21,9.697,9.781,9.564,9.72,24043
2016-09-22,9.72,9.72,9.57,9.57,735
2016-09-23,9.548,9.675,9.503,9.57,7479
2016-09-26,9.578,9.72,9.3911,9.72,18969
2016-09-27,9.742,10.094,9.4966,10.094,33679
2016-09-28,10.094,10.393,9.803,10.319,117724
2016-09-29,10.468,10.984,10.214,10.916,189479
2016-09-30,10.842,11.215,10.647,11.215,162833
2016-10-03,11.215,11.215,10.849,11.193,18794
2016-10-04,10.925,11.178,10.925,10.984,6140
2016-10-05,11.133,11.133,10.774,10.819,682
2016-10-06,10.834,10.842,10.685,10.685,4686
2016-10-07,10.834,10.834,10.692,10.834,559
2016-10-10,10.991,11.215,10.73,11.215,43295
2016-10-11,11.215,11.215,10.991,11.2,9478
2016-10-12,11.209,11.209,11.193,11.193,339
2016-10-13,11.126,11.186,10.909,11.178,3007
2016-10-14,11.178,11.178,10.842,11.178,3892
2016-10-17,11.178,11.178,11.17,11.178,2581
2016-10-18,11.17,11.178,11.014,11.178,8871
2016-10-19,11.178,11.395,11.142,11.142,37709
2016-10-20,11.142,11.254,11.142,11.215,1446
2016-10-21,11.215,11.381,11.103,11.283,17443
2016-10-24,11.358,11.381,11.148,11.209,14314
2016-10-25,11.17,11.178,10.984,11.142,5735
2016-10-26,11.066,11.133,10.991,11.133,4908
2016-10-27,11.133,11.133,11.103,11.133,44148
2016-10-28,10.947,11.133,10.797,10.887,35165
2016-10-31,10.916,11.178,10.789,11.029,5170
2016-11-02,11.178,11.305,11.142,11.276,22315
2016-11-03,11.215,11.29,10.872,11.215,14505
2016-11-04,11.209,11.215,10.97,11.066,606
2016-11-07,11.142,11.142,10.947,11.133,1045
2016-11-08,11.142,11.142,10.901,11.142,84
2016-11-09,11.066,11.327,10.887,11.327,4078
2016-11-10,11.215,11.575,11.193,11.575,40408
2016-11-14,11.53,11.575,11.381,11.515,4790
2016-11-15,11.029,11.215,10.849,10.849,35735
2016-11-16,10.7,10.7,9.87,10.692,24212
2016-11-17,10.453,10.774,10.453,10.61,28322
2016-11-18,10.603,10.707,10.371,10.61,32171
2016-11-21,10.377,10.58,10.377,10.52,28331
2016-11-22,10.468,10.685,10.4,10.685,392409
2016-11-23,10.715,11.215,10.715,11.215,10631
2016-11-24,10.931,11.193,10.916,10.916,7620
2016-11-25,11.186,11.186,10.916,11.066,4092
2016-11-28,10.991,10.991,10.595,10.595,8537
2016-11-29,10.685,10.685,10.431,10.655,147009
2016-11-30,10.274,10.625,10.274,10.513,18422
2016-12-01,10.319,10.535,10.244,10.468,146860
2016-12-02,10.244,10.461,10.109,10.109,4995
2016-12-05,10.042,10.377,10.042,10.042,2875
2016-12-06,9.981,10.498,9.863,10.274,84613
2016-12-07,10.011,10.483,10.011,10.386,7630
2016-12-08,10.49,10.49,10.431,10.468,1067
2016-12-09,10.25,10.498,10.25,10.468,1114
2016-12-12,10.498,10.498,10.319,10.498,203
2016-12-13,10.498,10.498,10.281,10.461,2456
2016-12-14,10.326,10.49,10.154,10.244,15770
2016-12-15,10.296,10.296,10.206,10.244,3835
2016-12-16,10.206,10.244,10.169,10.236,2090
2016-12-19,10.214,10.214,10.169,10.169,685
2016-12-20,10.221,10.221,10.094,10.199,7000
2016-12-21,10.199,10.461,9.72,10.281,68363
2016-12-22,10.274,10.274,9.4658,10.094,30706
2016-12-23,10.161,10.169,9.981,10.169,7309
2016-12-27,10.094,10.094,9.908,9.908,1944
2016-12-28,10.094,10.094,9.795,9.975,17462
2016-12-29,9.975,9.975,9.803,9.966,1020
2016-12-30,10.057,10.393,9.885,10.393,24796
2017-01-02,10.393,10.453,10.065,10.377,9619
2017-01-03,10.371,10.371,9.975,10.02,3517
2017-01-04,10.199,10.199,9.87,9.87,4883
2017-01-05,10.087,10.087,9.839,9.87,8123
2017-01-09,10.094,10.094,9.683,9.713,1264
2017-01-10,9.87,9.87,9.3537,9.3537,4703
2017-01-11,9.3537,9.713,9.0548,9.3388,18265
2017-01-12,8.9801,9.2267,8.9353,8.9941,29092
2017-01-13,9.0548,9.1744,9.0175,9.1744,3148
2017-01-16,9.1669,9.1669,8.8607,8.9493,22989
2017-01-17,8.9493,8.9652,8.6587,8.9652,10126
2017-01-18,8.9652,9.3388,8.8979,9.3388,4562
2017-01-19,9.3388,9.4966,9.1221,9.1221,321370
2017-01-20,9.4966,9.697,9.2192,9.638,13069
2017-01-23,9.638,9.727,9.608,9.608,4495
2017-01-24,9.608,10.236,9.608,10.199,218835
2017-01-25,10.236,10.236,9.966,10.228,8353
2017-01-26,10.236,10.236,9.848,10.02,18766
2017-01-27,10.192,10.192,9.908,9.908,165130
2017-01-30,10.057,10.206,9.832,9.959,21628
2017-01-31,9.959,10.221,9.885,10.169,42217
2017-02-01,10.169,10.169,10.02,10.08,46851
2017-02-02,10.065,10.065,9.922,9.922,1134
2017-02-03,10.094,10.154,9.839,9.908,4913
2017-02-06,9.908,10.034,9.72,10.011,13589
2017-02-07,9.81,10.02,9.72,9.772,4587
2017-02-08,9.781,9.87,9.736,9.781,4702
2017-02-09,9.863,10.02,9.795,9.944,18552
2017-02-10,9.87,9.915,9.697,9.72,17212
2017-02-13,9.713,9.908,9.705,9.908,9146
2017-02-14,9.922,9.93,9.66,9.922,6021
2017-02-15,9.87,10.034,9.727,9.981,14980
2017-02-16,10.02,10.02,9.81,9.997,13434
2017-02-17,9.839,10.011,9.839,10.011,11153
2017-02-20,10.011,10.02,9.944,10.02,3976
2017-02-21,10.057,10.08,10.02,10.071,11895
2017-02-22,10.026,10.154,9.944,10.08,77510
2017-02-23,10.138,10.154,9.944,10.087,3636
2017-02-24,10.154,10.169,10.034,10.154,5598
2017-02-27,9.944,10.094,9.87,10.02,701446
2017-02-28,10.094,10.132,10.08,10.132,6715
2017-03-01,10.124,10.154,9.885,10.154,4686
2017-03-02,10.138,10.138,10.138,10.138,18
2017-03-03,10.02,10.02,9.877,9.877,2168
2017-03-06,9.87,10.087,9.758,9.944,794
2017-03-07,9.944,9.944,9.795,9.922,1769
2017-03-08,9.922,9.922,9.3612,9.421,4966
2017-03-09,9.608,9.781,9.608,9.697,6284
2017-03-10,9.758,9.758,9.697,9.713,1362
2017-03-13,9.758,9.922,9.586,9.922,3245
2017-03-14,9.922,10.02,9.87,9.922,7274
2017-03-15,9.937,10.02,9.736,9.922,6522
2017-03-16,9.915,9.915,9.645,9.854,2592
2017-03-17,9.908,9.908,9.72,9.885,325
2017-03-20,9.885,9.922,9.885,9.885,147
2017-03-21,9.908,9.915,9.908,9.915,403
2017-03-22,9.72,9.893,9.4808,9.832,32590
2017-03-23,9.893,9.944,9.555,9.72,2243
2017-03-24,9.72,9.72,9.72,9.72,1643
2017-03-28,9.541,9.675,9.294,9.4966,56161
2017-03-29,9.66,9.66,9.3836,9.555,3444
2017-03-30,9.3836,9.645,9.3089,9.3089,2883
2017-03-31,9.3089,9.4135,9.2566,9.2566,28583
2017-04-03,9.1968,9.1968,9.0474,9.1968,2970
2017-04-04,9.1819,9.1819,8.7485,8.8979,6662
2017-04-05,8.6363,8.8081,8.1875,8.5983,46609
2017-04-06,8.5983,8.5983,8.4713,8.5983,38977
2017-04-07,8.6587,8.6587,8.3893,8.4264,4096
2017-04-10,8.4489,8.6734,8.2024,8.2693,66303
2017-04-11,8.2097,8.4489,8.2097,8.2244,10068
2017-04-12,8.24,8.5163,8.2244,8.2995,60452
2017-04-13,8.2244,8.4937,8.2244,8.2995,8060
2017-04-18,8.2995,8.442,8.2693,8.3746,1065
2017-04-19,8.4489,8.4489,8.4489,8.4489,1
2017-04-20,8.2624,8.5758,8.2244,8.5533,2841
2017-04-21,8.5464,8.5464,8.2244,8.5093,4474
2017-04-24,8.4117,8.4117,8.4117,8.4117,642
2017-04-25,8.3816,8.5464,8.1052,8.5464,16613
2017-04-26,8.5016,8.5611,8.1052,8.2469,17531
2017-04-27,8.404,8.4791,8.1725,8.1725,32515
2017-04-28,8.1875,8.2244,7.8958,8.2174,12524
2017-05-02,8.3444,8.3444,8.3444,8.3444,14
2017-05-04,8.3444,8.5914,8.3444,8.5914,208
2017-05-05,8.6734,8.6734,8.524,8.524,375
2017-05-08,8.5163,8.5163,8.4489,8.4489,336
2017-05-09,8.5093,8.5093,8.5093,8.5093,2
2017-05-10,8.3746,8.3746,8.3746,8.3746,133
2017-05-11,8.4117,8.4117,8.4117,8.4117,118
2017-05-12,8.4117,8.4117,8.1201,8.15,6835
2017-05-15,8.2995,8.2995,8.0977,8.0977,8563
2017-05-16,8.0902,8.2097,7.9482,8.2097,4162
2017-05-17,7.8061,7.8808,7.6266,7.8808,15120
2017-05-18,7.8884,7.8884,7.5145,7.8434,3864
2017-05-19,7.8509,7.8509,7.492,7.492,6825
2017-05-22,7.492,7.492,7.1107,7.2901,10117
2017-05-23,7.1256,7.6266,6.991,7.6266,198109
2017-05-24,7.8509,7.8509,7.4995,7.4995,82169
2017-05-25,7.4771,7.6491,7.35,7.6266,13166
2017-05-26,7.8285,7.9182,7.5219,7.8285,11776
2017-05-29,7.8285,7.8285,7.5742,7.8285,9872
2017-05-30,7.6341,7.8061,7.6191,7.7762,6594
2017-05-31,7.8434,7.8509,7.5968,7.7762,220700
2017-06-01,7.8509,7.8509,7.8509,7.8509,555
2017-06-02,7.7762,7.8136,7.7762,7.8136,2
2017-06-05,7.7762,7.9556,7.5818,7.5818,4191
2017-06-06,7.5594,7.9182,7.5594,7.9182,7065
2017-06-07,7.9482,7.9556,7.7762,7.8509,2695
2017-06-08,7.7313,7.7313,7.7313,7.7313,327
2017-06-09,7.7313,7.7313,7.7313,7.7313,1
2017-06-12,7.7313,7.7313,7.7313,7.7313,1
2017-06-13,7.5518,7.6939,7.5518,7.6939,146
2017-06-14,7.5518,7.5892,7.5518,7.5892,1435
2017-06-16,7.5892,7.6939,7.492,7.492,1739
2017-06-19,7.7014,7.7014,7.3276,7.3276,4504
2017-06-20,7.4323,7.5369,7.4323,7.5369,284
2017-06-21,7.4696,7.4696,7.4696,7.4696,1
2017-06-22,7.3649,7.4771,7.3649,7.4771,711
2017-06-23,7.4771,7.7313,7.4771,7.5445,1595
2017-06-26,7.5518,7.5518,7.4771,7.5145,1030
2017-06-27,7.4771,7.5145,7.4771,7.5145,2426
2017-06-28,7.4771,7.4771,7.4771,7.4771,670
2017-06-29,7.5818,7.5818,7.5818,7.5818,1
2017-06-30,7.5445,7.5445,7.5445,7.5445,6
2017-07-03,7.335,7.5742,7.335,7.5742,7324
2017-07-04,7.4771,7.5742,7.3424,7.5742,2676
2017-07-05,7.4771,7.4771,7.4696,7.4696,483
2017-07-06,7.4696,7.4696,7.4696,7.4696,1
2017-07-07,7.35,7.4696,7.3276,7.4696,1746
2017-07-10,7.4023,7.507,7.3276,7.4696,3777
2017-07-11,7.492,7.492,7.3276,7.3276,1356
2017-07-12,7.4696,7.4696,7.1779,7.1779,4434
2017-07-13,7.2527,7.2527,7.2527,7.2527,1
2017-07-14,7.2527,7.2527,7.1779,7.1779,225
2017-07-17,7.2004,7.2004,7.1779,7.1779,137
2017-07-18,7.1705,7.1705,6.9238,6.991,2719
2017-07-19,7.0359,7.2378,7.0359,7.2378,254
2017-07-20,7.0359,7.3126,7.0359,7.2154,4707
2017-07-21,7.1556,7.4771,6.7667,6.7667,18032
2017-07-24,7.3799,7.3799,6.3556,6.6547,19274
2017-07-25,6.6547,6.7667,6.6547,6.6547,1968
2017-07-26,6.5798,6.5798,6.2882,6.4826,12773
2017-07-27,6.4826,6.4826,5.9966,6.019,14136
2017-07-28,5.9817,6.0564,5.7274,6.0564,14515
2017-07-31,6.1088,6.3556,6.1088,6.3556,6477
2017-08-01,6.1536,6.3556,6.0938,6.3181,445
2017-08-02,6.3556,6.3556,6.0938,6.3257,352
2017-08-03,6.2434,6.2434,6.0938,6.0938,150
2017-08-04,6.2434,6.4303,6.2358,6.4154,11330
2017-08-07,6.4154,6.4228,6.2808,6.4228,1354
2017-08-08,6.4154,6.4228,6.2808,6.2808,7143
2017-08-09,6.3854,6.4003,6.2808,6.4003,13894
2017-08-10,6.1462,6.7667,6.1312,6.7667,25922
2017-08-11,6.8042,6.9537,6.7294,6.8042,18326
2017-08-14,6.991,6.991,6.6321,6.8042,127
2017-08-16,6.7966,6.8715,6.6172,6.6845,19293
2017-08-17,6.6023,6.7966,6.5948,6.7667,6420
2017-08-18,6.7593,6.7966,6.7593,6.7817,2869
2017-08-21,6.9537,6.9761,6.5051,6.5051,13440
2017-08-22,6.7143,6.7143,6.4154,6.692,3306
2017-08-23,6.9537,6.9537,6.6397,6.6471,1567
2017-08-24,6.7294,6.7294,6.7294,6.7294,9362
2017-08-25,6.5201,6.7294,6.4303,6.4303,11555
2017-08-28,6.6845,6.692,6.4154,6.5724,9719
2017-08-29,6.4079,6.6471,6.1237,6.5425,2226
2017-08-30,6.5425,6.677,6.5425,6.677,1874
2017-08-31,6.677,6.9462,6.5649,6.7667,9591
2017-09-01,6.7667,6.991,6.7667,6.991,3430
2017-09-04,6.8116,7.3126,6.8116,7.3126,7117
2017-09-05,7.3126,7.3276,7.0284,7.1032,14996
2017-09-06,7.2304,7.2304,6.8489,6.8489,4444
2017-09-07,7.0733,7.0733,7.0134,7.0134,578
2017-09-08,7.0509,7.0509,6.8489,6.8489,826
2017-09-11,6.991,6.991,6.8789,6.9761,176
2017-09-12,6.9164,6.9462,6.378,6.378,2416
2017-09-13,6.4602,6.692,6.4527,6.4602,4179
2017-09-14,6.348,6.6247,6.1462,6.1462,14358
2017-09-15,6.1312,6.1536,5.8471,6.1536,4124
2017-09-18,6.1536,6.1536,5.8321,5.8321,3819
2017-09-19,5.5405,5.6078,5.5256,5.5256,19619
2017-09-20,5.6078,5.8919,5.6078,5.8321,10650
2017-09-21,5.9068,6.2583,5.9068,5.9817,14737
2017-09-22,6.1911,6.1911,5.9144,6.0713,1826
2017-09-25,5.9891,5.9891,5.7126,5.7126,6624
2017-09-26,5.6303,5.9817,5.6303,5.6826,3178
2017-09-27,5.8172,5.8172,5.5704,5.5704,5712
2017-09-28,5.5854,6.0564,5.5854,6.0564,8716
2017-09-29,6.0564,6.1686,5.6826,6.1686,9678
2017-10-02,6.1237,6.1312,6.1237,6.1312,936
2017-10-03,6.1312,6.1312,5.9144,5.9443,2523
2017-10-04,6.1237,6.1237,5.9368,5.9368,5022
2017-10-05,5.9368,5.9368,5.9368,5.9368,61
2017-10-06,5.9817,6.1088,5.9518,6.1088,3043
2017-10-09,6.1013,6.1088,5.8022,6.0863,6117
2017-10-10,6.1088,6.1088,5.7199,5.7199,3586
2017-10-11,5.8172,5.9667,5.6826,5.6826,9291
2017-10-12,5.9218,6.1088,5.877,6.1088,1805
2017-10-13,6.0116,6.1088,6.0116,6.1013,7704
2017-10-16,6.1013,6.1013,6.1013,6.1013,297
2017-10-17,6.1013,6.1013,5.8695,6.0041,4036
2017-10-18,6.0041,6.0041,6.0041,6.0041,1165
2017-10-19,6.0116,6.0116,5.4658,5.4658,13572
2017-10-20,5.4658,5.7722,5.4582,5.4582,13507
2017-10-23,5.4582,5.5106,5.3013,5.3162,7604
2017-10-24,5.4806,5.4806,5.2714,5.2714,4471
2017-10-25,5.2714,5.3685,4.9947,5.2863,35880
2017-10-26,5.2414,5.4209,4.8675,5.3611,340931
2017-10-27,5.3611,5.5181,5.2489,5.4508,4429
2017-10-30,5.533,5.533,5.533,5.533,2681
2017-10-31,5.533,5.533,5.4658,5.533,4050
2017-11-02,5.533,5.6228,5.4433,5.533,45537
2017-11-03,5.4806,5.705,5.4359,5.4956,10106
2017-11-06,5.3611,5.6153,5.3611,5.3611,7329
2017-11-07,5.5031,5.5031,5.3461,5.3461,4814
2017-11-08,5.3461,5.4134,5.3088,5.3088,4646
2017-11-09,5.3611,5.3611,5.3536,5.3536,67
2017-11-10,5.2339,5.2339,5.0171,5.1891,15198
2017-11-13,5.1592,5.1742,4.9947,5.1742,3922
2017-11-14,5.1292,5.1292,5.1292,5.1292,708
2017-11-15,5.1592,5.1592,4.8601,4.8601,13326
2017-11-16,5.0993,5.0993,4.8675,4.9873,5389
2017-11-17,5.2638,5.4283,5.1891,5.219,28141
2017-11-20,5.2414,5.5481,5.2339,5.5481,64637
2017-11-21,5.3461,5.5854,5.1592,5.2339,41821
2017-11-22,5.2339,5.3088,5.2339,5.2339,69879
